dt,order_ts,customer_id,order_id,item_seq,product_id,quantity,unit_price_currency,unit_price,discount_pct,tax_amount,channel,coupon_code
2025-01-04,2025-01-04 04:09:01,CUST000000241722,647599,1,2000000448725,1,INR,998,1%,119,web,
2025-01-04,2025-01-04 06:13:21,CUST000000093358,647600,1,2000000366265,1,AUD,5,5%,1,web,
2025-01-04,2025-01-04 19:20:05,CUST000000067061,647601,1,2000000318776,1,INR,845,7%,95,app,FEST20
2025-01-04,2025-01-04 13:20:15,CUST000000201612,647602,1,2000000277554,1,INR,4956,31%,172,web,SAVE50
2025-01-04,2025-01-04 01:46:31,CUST000000190422,647603,1,2000000464404,1,INR,2907,2%,143,web,
2025-01-04,2025-01-04 01:46:31,CUST000000190422,647603,2,2000000237473,1,INR,2160,2%,253,web,
2025-01-04,2025-01-04 01:46:31,CUST000000190422,647603,3,2000000253817,1,INR,16551,14%,709,web,
2025-01-04,2025-01-04 01:46:31,CUST000000190422,647603,4,2000000066950,1,INR,49609,1%,2445,web,
2025-01-04,2025-01-04 01:46:31,CUST000000190422,647603,5,2000000493824,Two,INR,832,6%,79,web,
2025-01-04,2025-01-04 19:14:36,CUST000000029896,647604,1,2000000020006,1,AUD,10,5%,2,app,SAVE50
2025-01-04,2025-01-04 19:14:36,CUST000000029896,647604,2,2000000185682,1,AUD,26,9%,2,app,SAVE50
2025-01-04,2025-01-04 06:22:57,CUST000000174988,647605,1,2000000385389,1,INR,6745,6%,760,app,PRIME5
2025-01-04,2025-01-04 03:10:45,CUST000000014026,647606,1,2000000284057,1,INR,87498,13%,13777,app,
2025-01-04,2025-01-04 03:10:45,CUST000000014026,647606,2,2000000214993,1,INR,834,16%,84,app,
2025-01-04,2025-01-04 03:10:45,CUST000000014026,647606,3,2000000006062,1,INR,4323,21%,172,app,
2025-01-04,2025-01-04 04:51:46,CUST000000005468,647607,1,2000000442112,Two,SGD,965,20%,77,app,
2025-01-04,2025-01-04 04:51:46,CUST000000005468,647607,2,2000000475462,3,SGD,52,10%,8,app,
2025-01-04,2025-01-04 18:40:51,CUST000000254195,647608,1,2000000471662,1,USD,$10,25%,1,app,FEST20
2025-01-04,2025-01-04 18:40:51,CUST000000254195,647608,2,2000000030678,1,USD,$518,0%,26,app,FEST20
2025-01-04,2025-01-04 00:10:04,CUST000000055548,647609,1,2000000318349,1,INR,524,2%,62,app,
2025-01-04,2025-01-04 19:26:02,CUST000000120989,647610,1,2000000443904,1,INR,16017,0%,801,web,
2025-01-04,2025-01-04 19:26:02,CUST000000120989,647610,2,2000000015583,1,INR,449,0%,23,web,
2025-01-04,2025-01-04 17:57:44,CUST000000208029,647611,1,2000000431000,Two,AED,153,8%,15,web,NEW10
2025-01-04,2025-01-04 22:52:58,CUST000000140358,647612,1,2000000440231,1,AUD,57,7%,7,app,
2025-01-04,2025-01-04 00:14:52,CUST000000238330,647613,1,2000000226095,1,INR,438,2%,52,web,NEW10
2025-01-04,2025-01-04 13:46:24,CUST000000095695,647614,1,2000000402338,Two,INR,12768,8%,4249,app,FEST20
2025-01-04,2025-01-04 06:55:42,CUST000000027697,647615,1,2000000177830,1,GBP,14,6%,3,web,
2025-01-04,2025-01-04 06:55:42,CUST000000027697,647615,2,2000000233406,1,GBP,913,8%,42,web,
2025-01-04,2025-01-04 06:55:42,CUST000000027697,647615,3,2000000391656,1,GBP,312,0%,16,web,
2025-01-04,2025-01-04 06:55:42,CUST000000027697,647615,4,2000000449371,1,GBP,17,21%,1,web,
2025-01-04,2025-01-04 00:51:13,CUST000000080095,647616,1,2000000388526,1,CAD,11,14%,2,app,
2025-01-04,2025-01-04 00:51:13,CUST000000080095,647616,2,2000000084589,1,CAD,83,11%,14,app,
2025-01-04,2025-01-04 00:51:13,CUST000000080095,647616,3,2000000264301,1,CAD,25,16%,4,app,
2025-01-04,2025-01-04 05:26:14,CUST000000217572,647617,1,2000000120096,1,GBP,44,14%,2,app,
2025-01-04,2025-01-04 05:26:14,CUST000000217572,647617,2,2000000376677,1,GBP,39,19%,2,app,
2025-01-04,2025-01-04 05:26:14,CUST000000217572,647617,3,2000000205533,Two,GBP,950,0%,343,app,
2025-01-04,2025-01-04 05:26:14,CUST000000217572,647617,4,2000000344782,1,GBP,22,18%,4,app,
2025-01-04,2025-01-04 05:26:14,CUST000000217572,647617,5,2000000262512,1,GBP,221,9%,25,app,
2025-01-04,2025-01-04 01:27:32,CUST000000163497,647618,1,2000000429601,1,INR,6543,7%,733,web,
2025-01-04,2025-01-04 01:27:32,CUST000000163497,647618,2,2000000222097,Two,INR,2853,5%,272,web,
2025-01-04,2025-01-04 10:07:33,CUST000000022542,647619,1,2000000198378,Two,USD,$9,14%,1,app,PRIME5
2025-01-04,2025-01-04 10:07:33,CUST000000022542,647619,2,2000000300559,1,USD,$20,13%,3,app,PRIME5
2025-01-04,2025-01-04 02:07:55,CUST000000148140,647620,1,2000000488998,1,AED,66,7%,8,web,
2025-01-04,2025-01-04 02:07:55,CUST000000148140,647620,2,2000000295978,1,AED,145,0%,18,web,
2025-01-04,2025-01-04 16:42:58,CUST000000110028,647621,1,2000000456508,1,INR,7411,1%,1324,app,
2025-01-04,2025-01-04 18:01:20,CUST000000158174,647622,1,2000000309187,1,SGD,61,6%,3,web,
2025-01-04,2025-01-04 18:01:20,CUST000000158174,647622,2,2000000045542,1,SGD,49,7%,9,web,
2025-01-04,2025-01-04 18:01:20,CUST000000158174,647622,3,2000000393001,1,SGD,38,7%,7,web,
2025-01-04,2025-01-04 04:22:08,CUST000000264796,647623,1,2000000475912,1,INR,41615,12%,1826,app,
2025-01-04,2025-01-04 04:22:08,CUST000000264796,647623,2,2000000110950,1,INR,3054,7%,343,app,
2025-01-04,2025-01-04 15:39:58,CUST000000036444,647624,1,2000000367453,Two,INR,12855,1%,1274,app,
2025-01-04,2025-01-04 15:39:58,CUST000000036444,647624,2,2000000382043,1,INR,2111,20%,204,app,
2025-01-04,2025-01-04 15:39:58,CUST000000036444,647624,3,2000000385792,1,INR,2885,1%,342,app,
2025-01-04,2025-01-04 10:08:51,CUST000000194461,647625,1,2000000161327,Two,INR,28200,13%,5894,web,
2025-01-04,2025-01-04 21:31:34,CUST000000005804,647626,1,2000000472386,Two,INR,4671,0%,468,web,
2025-01-04,2025-01-04 22:44:49,CUST000000145767,647627,1,2000000187358,1,INR,12756,10%,573,app,SAVE50
2025-01-04,2025-01-04 23:32:00,CUST000000059565,647628,1,2000000207568,Two,GBP,56,0%,14,web,NEW10
2025-01-04,2025-01-04 22:07:11,CUST000000295164,647629,1,2000000283951,3,INR,373,16%,113,web,
2025-01-04,2025-01-04 10:09:36,CUST000000124529,647630,1,2000000319247,1,INR,61611,24%,5584,web,
2025-01-04,2025-01-04 10:09:36,CUST000000124529,647630,2,2000000204772,1,INR,34684,5%,3961,web,
2025-01-04,2025-01-04 08:37:30,CUST000000122692,647631,1,2000000242491,1,AUD,622,0%,75,app,
2025-01-04,2025-01-04 08:37:30,CUST000000122692,647631,2,2000000112145,1,AUD,53,4%,3,app,
2025-01-04,2025-01-04 08:37:30,CUST000000122692,647631,3,2000000405902,1,AUD,67,18%,7,app,
2025-01-04,2025-01-04 08:37:30,CUST000000122692,647631,4,2000000138794,Two,AUD,809,7%,270,app,
2025-01-04,2025-01-04 07:57:50,CUST000000110735,647632,1,2000000089980,1,GBP,17,0%,4,app,SAVE50
2025-01-04,2025-01-04 04:19:52,CUST000000128237,647633,1,2000000477657,Two,SGD,148,5%,34,web,PRIME5
2025-01-04,2025-01-04 04:19:52,CUST000000128237,647633,2,2000000459271,1,SGD,4,17%,1,web,PRIME5
2025-01-04,2025-01-04 23:18:13,CUST000000221711,647634,1,2000000408385,3,SGD,33,5%,12,app,FEST20
2025-01-04,2025-01-04 22:47:47,CUST000000114261,647635,1,2000000324609,1,USD,$4,5%,1,web,PRIME5
2025-01-04,2025-01-04 22:47:47,CUST000000114261,647635,2,2000000024776,1,USD,$6,8%,1,web,PRIME5
2025-01-04,2025-01-04 14:29:33,CUST000000148575,647636,1,2000000404578,3,AED,154,5%,53,web,FEST20
2025-01-04,2025-01-04 14:18:42,CUST000000215421,647637,1,2000000156118,4,INR,54063,17%,21480,web,
2025-01-04,2025-01-04 14:18:42,CUST000000215421,647637,2,2000000129532,1,INR,23434,4%,4052,web,
2025-01-04,2025-01-04 14:18:42,CUST000000215421,647637,3,2000000294292,1,INR,3735,3%,181,web,
2025-01-04,2025-01-04 03:43:40,CUST000000070274,647638,1,2000000321226,1,INR,981,17%,99,app,PRIME5
2025-01-04,2025-01-04 03:43:40,CUST000000070274,647638,2,2000000166544,1,INR,15560,5%,1775,app,PRIME5
2025-01-04,2025-01-04 03:43:40,CUST000000070274,647638,3,2000000206684,1,INR,29459,16%,1235,app,PRIME5
2025-01-04,2025-01-04 10:19:15,CUST000000128532,647639,1,2000000482859,Two,CAD,11,6%,4,app,FEST20
2025-01-04,2025-01-04 10:19:15,CUST000000128532,647639,2,2000000253114,3,CAD,87,7%,13,app,FEST20
2025-01-04,2025-01-04 05:43:54,CUST000000233479,647640,1,2000000381008,1,INR,2005,2%,353,app,PRIME5
2025-01-04,2025-01-04 16:39:06,CUST000000116632,647641,1,2000000203584,1,USD,$37,22%,4,app,PRIME5
2025-01-04,2025-01-04 16:39:06,CUST000000116632,647641,2,2000000220406,1,USD,$41,10%,2,app,PRIME5
2025-01-04,2025-01-04 16:39:06,CUST000000116632,647641,3,2000000469034,1,USD,$352,8%,17,app,PRIME5
2025-01-04,2025-01-04 13:27:07,CUST000000268410,647642,1,2000000104386,1,INR,4595,0%,230,app,
2025-01-04,2025-01-04 13:27:07,CUST000000268410,647642,2,2000000256085,1,INR,9669,0%,484,app,
2025-01-04,2025-01-04 13:27:07,CUST000000268410,647642,3,2000000227535,1,INR,1799,9%,197,app,
2025-01-04,2025-01-04 13:27:07,CUST000000268410,647642,4,2000000370903,1,INR,1765,1%,209,app,
2025-01-04,2025-01-04 12:09:48,CUST000000038199,647643,1,2000000237602,1,GBP,13,0%,2,app,SAVE50
2025-01-04,2025-01-04 21:31:51,CUST000000020197,647644,1,2000000311708,1,USD,$55,15%,3,web,
2025-01-04,2025-01-04 16:08:35,CUST000000197601,647645,1,2000000312217,1,AED,32,17%,4,web,
2025-01-04,2025-01-04 16:08:35,CUST000000197601,647645,2,2000000182452,1,AED,1255,0%,227,web,
2025-01-04,2025-01-04 16:08:35,CUST000000197601,647645,3,2000000400051,Two,AED,44,0%,5,web,
2025-01-04,2025-01-04 23:40:36,CUST000000103917,647646,1,2000000324722,Two,INR,2168,11%,697,app,PRIME5
2025-01-04,2025-01-04 23:40:36,CUST000000103917,647646,2,2000000267111,Two,INR,24453,16%,4953,app,PRIME5
2025-01-04,2025-01-04 15:54:51,CUST000000127109,647647,1,2000000275338,1,INR,1529,17%,153,app,SAVE50
2025-01-04,2025-01-04 15:54:51,CUST000000127109,647647,2,2000000408101,1,INR,2218,0%,111,app,SAVE50
2025-01-04,2025-01-04 12:33:20,CUST000000200208,647648,1,2000000207940,1,CAD,75,4%,14,app,
2025-01-04,2025-01-04 12:33:20,CUST000000200208,647648,2,2000000340470,1,CAD,793,12%,126,app,
2025-01-04,2025-01-04 12:33:20,CUST000000200208,647648,3,2000000412733,1,CAD,306,0%,37,app,
2025-01-04,2025-01-04 05:37:06,CUST000000010686,647649,1,2000000373782,1,INR,2587,5%,296,web,
2025-01-04,2025-01-04 05:37:06,CUST000000010686,647649,2,2000000073453,1,INR,9023,6%,1019,web,
2025-01-04,2025-01-04 05:37:06,CUST000000010686,647649,3,2000000353319,1,INR,8460,2%,997,web,
2025-01-04,2025-01-04 05:37:06,CUST000000010686,647649,4,2000000136578,3,INR,1336,0%,201,web,
2025-01-04,2025-01-04 19:24:36,CUST000000134043,647650,1,2000000313795,Two,INR,2182,10%,474,app,
2025-01-04,2025-01-04 19:24:36,CUST000000134043,647650,2,2000000499802,Two,INR,88640,10%,19130,app,
2025-01-04,2025-01-04 19:24:36,CUST000000134043,647650,3,2000000340043,1,INR,23135,6%,1094,app,
2025-01-04,2025-01-04 19:24:36,CUST000000134043,647650,4,2000000262048,1,INR,12691,1%,1501,app,
2025-01-04,2025-01-04 14:23:22,CUST000000122169,647651,1,2000000189741,1,INR,2009,3%,352,app,NEW10
2025-01-04,2025-01-04 18:02:16,CUST000000268261,647652,1,2000000097879,1,CAD,240,3%,12,web,NEW10
2025-01-04,2025-01-04 19:10:06,CUST000000191639,647653,1,2000000420165,Two,INR,52297,3%,12222,web,FEST20
2025-01-04,2025-01-04 02:12:04,CUST000000219529,647654,1,2000000326252,1,INR,619,10%,68,app,
2025-01-04,2025-01-04 06:11:45,CUST000000247715,647655,1,2000000315287,1,SGD,1997,2%,236,web,SAVE50
2025-01-04,2025-01-04 14:12:08,CUST000000182508,647656,1,2000000165271,1,CAD,230,11%,25,app,
2025-01-04,2025-01-04 14:12:08,CUST000000182508,647656,2,2000000070964,1,CAD,227,5%,39,app,
2025-01-04,2025-01-04 10:05:18,CUST000000280794,647657,1,2000000193175,1,AED,3782,0%,454,web,
2025-01-04,2025-01-04 15:42:37,CUST000000083783,647658,1,2000000333724,Two,CAD,309,0%,31,web,NEW10
2025-01-04,2025-01-04 17:54:11,CUST000000194910,647659,1,2000000242279,3,GBP,12,6%,2,app,
2025-01-04,2025-01-04 22:45:11,CUST000000025963,647660,1,2000000190310,1,AED,42,8%,5,web,
2025-01-04,2025-01-04 22:45:11,CUST000000025963,647660,2,2000000451527,1,AED,12,27%,2,web,
2025-01-04,2025-01-04 06:07:29,CUST000000101484,647661,1,2000000474748,Two,AUD,33,2%,4,web,FEST20
2025-01-04,2025-01-04 04:57:25,CUST000000154287,647662,1,2000000287508,1,INR,1925,15%,197,app,NEW10
2025-01-04,2025-01-04 04:57:25,CUST000000154287,647662,2,2000000270449,1,INR,471,7%,53,app,NEW10
2025-01-04,2025-01-04 04:57:25,CUST000000154287,647662,3,2000000489575,1,INR,4125,0%,743,app,NEW10
2025-01-04,2025-01-04 10:15:56,CUST000000047412,647663,1,2000000059044,1,INR,4449,0%,223,app,
2025-01-04,2025-01-04 10:15:56,CUST000000047412,647663,2,2000000465005,1,INR,5647,21%,808,app,
2025-01-04,2025-01-04 05:32:14,CUST000000230211,647664,1,2000000369037,1,INR,10896,14%,1694,web,
2025-01-04,2025-01-04 14:49:21,CUST000000123115,647665,1,2000000307756,1,INR,43095,12%,4527,app,PRIME5
2025-01-04,2025-01-04 14:49:21,CUST000000123115,647665,2,2000000346915,1,INR,3148,5%,539,app,PRIME5
2025-01-04,2025-01-04 12:28:51,CUST000000262160,647666,1,2000000465135,1,GBP,13,14%,3,web,NEW10
2025-01-04,2025-01-04 12:28:51,CUST000000262160,647666,2,2000000049823,1,GBP,7,23%,1,web,NEW10
2025-01-04,2025-01-04 12:28:51,CUST000000262160,647666,3,2000000280158,4,GBP,8,10%,6,web,NEW10
2025-01-04,2025-01-04 12:28:51,CUST000000262160,647666,4,2000000183930,1,GBP,11,12%,2,web,NEW10
2025-01-04,2025-01-04 21:40:20,CUST000000190057,647667,1,2000000194158,1,INR,546,6%,62,app,
2025-01-04,2025-01-04 21:40:20,CUST000000190057,647667,2,2000000351865,Two,INR,2364,6%,534,app,
2025-01-04,2025-01-04 21:40:20,CUST000000190057,647667,3,2000000332949,Two,INR,10192,13%,2137,app,
2025-01-04,2025-01-04 05:30:24,CUST000000153424,647668,1,2000000192017,Two,AED,220,12%,20,web,
2025-01-04,2025-01-04 12:53:28,CUST000000029653,647669,1,2000000065373,3,INR,11089,0%,1664,web,
2025-01-04,2025-01-04 09:28:40,CUST000000097579,647670,1,2000000405308,1,CAD,38,4%,5,app,
2025-01-04,2025-01-04 12:13:34,CUST000000080872,647671,1,2000000491875,3,AUD,29,0%,11,app,PRIME5
2025-01-04,2025-01-04 12:13:34,CUST000000080872,647671,2,2000000208992,Two,AUD,40,1%,5,app,PRIME5
2025-01-04,2025-01-04 17:26:01,CUST000000150252,647672,1,2000000250052,1,INR,1061,8%,49,web,NEW10
2025-01-04,2025-01-04 17:26:01,CUST000000150252,647672,2,2000000033280,1,INR,3406,18%,338,web,NEW10
2025-01-04,2025-01-04 02:08:55,CUST000000196106,647673,1,2000000438634,1,INR,750,0%,91,web,
2025-01-04,2025-01-04 02:08:55,CUST000000196106,647673,2,2000000299327,1,INR,62312,7%,2902,web,
2025-01-04,2025-01-04 01:39:52,CUST000000127539,647674,1,2000000053400,1,INR,2249,8%,248,app,
2025-01-04,2025-01-04 01:39:52,CUST000000127539,647674,2,2000000333410,1,INR,4513,7%,505,app,
2025-01-04,2025-01-04 01:39:52,CUST000000127539,647674,3,2000000420325,Two,INR,1033,15%,211,app,
2025-01-04,2025-01-04 04:15:59,CUST000000231171,647675,1,2000000010823,1,SGD,170,16%,26,web,
2025-01-04,2025-01-04 04:25:47,CUST000000082740,647676,1,2000000001081,1,AED,567,10%,93,web,
2025-01-04,2025-01-04 03:47:32,CUST000000219724,647677,1,2000000376097,3,INR,4254,6%,597,app,
2025-01-04,2025-01-04 19:15:55,CUST000000186167,647678,1,2000000499260,Two,INR,1027,11%,92,web,PRIME5
2025-01-04,2025-01-04 00:09:48,CUST000000200718,647679,1,2000000142913,1,GBP,679,14%,30,web,
2025-01-04,2025-01-04 18:50:08,CUST000000254603,647680,1,2000000207087,1,AED,2088,3%,244,app,
2025-01-04,2025-01-04 14:24:40,CUST000000046669,647681,1,2000000377421,1,USD,$19,7%,3,web,
2025-01-04,2025-01-04 03:00:23,CUST000000030558,647682,1,2000000092058,1,AED,2443,0%,294,app,
2025-01-04,2025-01-04 07:21:47,CUST000000121153,647683,1,2000000391571,Two,AUD,1951,31%,323,app,
2025-01-04,2025-01-04 07:21:47,CUST000000121153,647683,2,2000000053684,1,AUD,11,12%,2,app,
2025-01-04,2025-01-04 21:31:17,CUST000000023585,647684,1,2000000009285,1,INR,10368,13%,1620,web,PRIME5
2025-01-04,2025-01-04 03:19:27,CUST000000078376,647685,1,2000000444666,1,INR,1630,12%,173,app,FEST20
2025-01-04,2025-01-04 03:19:27,CUST000000078376,647685,2,2000000483467,Two,INR,9873,9%,2168,app,FEST20
2025-01-04,2025-01-04 03:19:27,CUST000000078376,647685,3,2000000469171,1,INR,623,0%,32,app,FEST20
2025-01-04,2025-01-04 11:09:05,CUST000000166463,647686,1,2000000105727,1,USD,$126,4%,15,app,
2025-01-04,2025-01-04 01:42:42,CUST000000165548,647687,1,2000000195063,Two,GBP,26,1%,7,app,FEST20
2025-01-04,2025-01-04 01:42:42,CUST000000165548,647687,2,2000000054193,Two,GBP,11,0%,2,app,FEST20
2025-01-04,2025-01-04 17:28:11,CUST000000244681,647688,1,2000000297002,1,INR,5461,0%,656,web,
2025-01-04,2025-01-04 06:48:41,CUST000000158158,647689,1,2000000243122,1,GBP,58,16%,9,app,
2025-01-04,2025-01-04 06:48:41,CUST000000158158,647689,2,2000000469713,1,GBP,2,4%,1,app,
2025-01-04,2025-01-04 06:48:41,CUST000000158158,647689,3,2000000287263,1,GBP,28,2%,2,app,
2025-01-04,2025-01-04 16:37:40,CUST000000284149,647690,1,2000000231280,1,INR,2796,0%,336,web,
2025-01-04,2025-01-04 20:43:16,CUST000000244095,647691,1,2000000445243,1,SGD,9,2%,2,app,
2025-01-04,2025-01-04 20:43:16,CUST000000244095,647691,2,2000000071664,1,SGD,55,21%,6,app,
2025-01-04,2025-01-04 22:10:14,CUST000000152528,647692,1,2000000320717,1,INR,377,25%,35,web,
2025-01-04,2025-01-04 22:10:14,CUST000000152528,647692,2,2000000060170,Two,INR,2122,14%,184,web,
2025-01-04,2025-01-04 03:10:25,CUST000000140397,647693,1,2000000003115,Two,AUD,81,8%,18,app,
2025-01-04,2025-01-04 03:10:25,CUST000000140397,647693,2,2000000242330,1,AUD,22,0%,3,app,
2025-01-04,2025-01-04 21:07:58,CUST000000157673,647694,1,2000000465340,1,GBP,166,1%,20,web,FEST20
2025-01-04,2025-01-04 21:47:56,CUST000000091982,647695,1,2000000000718,1,INR,3964,13%,413,web,
2025-01-04,2025-01-04 01:16:34,CUST000000167652,647696,1,2000000086576,1,INR,4288,3%,208,app,
2025-01-04,2025-01-04 06:10:07,CUST000000131938,647697,1,2000000216867,3,AUD,18,9%,7,web,
2025-01-04,2025-01-04 06:10:07,CUST000000131938,647697,2,2000000213439,1,AUD,114,13%,5,web,
2025-01-04,2025-01-04 06:10:07,CUST000000131938,647697,3,2000000227214,Two,AUD,90,14%,19,web,
2025-01-04,2025-01-04 06:10:07,CUST000000131938,647697,4,2000000137650,1,AUD,65,6%,8,web,
2025-01-04,2025-01-04 06:10:07,CUST000000131938,647697,5,2000000408576,1,AUD,151,11%,7,web,
2025-01-04,2025-01-04 17:53:57,CUST000000032142,647698,1,2000000457635,Two,INR,5518,11%,1776,web,
2025-01-04,2025-01-04 17:53:57,CUST000000032142,647698,2,2000000456294,1,INR,1118,7%,52,web,
2025-01-04,2025-01-04 17:53:57,CUST000000032142,647698,3,2000000196633,1,INR,876,7%,99,web,
2025-01-04,2025-01-04 17:53:57,CUST000000032142,647698,4,2000000284521,1,INR,3885,14%,605,web,
2025-01-04,2025-01-04 09:29:00,CUST000000288680,647699,1,2000000267548,1,INR,389,10%,64,app,FEST20
2025-01-04,2025-01-04 00:46:53,CUST000000048692,647700,1,2000000364407,1,GBP,104,0%,19,app,
2025-01-04,2025-01-04 00:46:53,CUST000000048692,647700,2,2000000454818,1,GBP,14,4%,2,app,
2025-01-04,2025-01-04 00:46:53,CUST000000048692,647700,3,2000000070117,4,GBP,10,2%,5,app,
2025-01-04,2025-01-04 00:46:53,CUST000000048692,647700,4,2000000207254,1,GBP,28,17%,3,app,
2025-01-04,2025-01-04 09:31:43,CUST000000282172,647701,1,2000000459585,1,INR,55433,0%,6653,web,
2025-01-04,2025-01-04 04:27:03,CUST000000147333,647702,1,2000000340678,1,INR,94827,16%,9526,web,
2025-01-04,2025-01-04 04:27:03,CUST000000147333,647702,2,2000000298016,1,INR,5398,0%,270,web,
2025-01-04,2025-01-04 20:57:27,CUST000000141409,647703,1,2000000179926,1,AED,2190,4%,106,app,
2025-01-04,2025-01-04 20:57:27,CUST000000141409,647703,2,2000000078052,1,AED,226,5%,26,app,
2025-01-04,2025-01-04 20:57:27,CUST000000141409,647703,3,2000000029917,1,AED,75,0%,4,app,
2025-01-04,2025-01-04 20:57:27,CUST000000141409,647703,4,2000000496511,Two,AED,141,19%,12,app,
2025-01-04,2025-01-04 20:57:27,CUST000000141409,647703,5,2000000038292,1,AED,1125,11%,51,app,
2025-01-04,2025-01-04 08:45:30,CUST000000191900,647704,1,2000000298214,3,INR,3997,3%,584,web,
2025-01-04,2025-01-04 10:49:11,CUST000000062900,647705,1,2000000408606,1,AUD,635,0%,77,web,
2025-01-04,2025-01-04 07:10:22,CUST000000185303,647706,1,2000000173108,1,GBP,6,7%,2,web,
2025-01-04,2025-01-04 07:10:22,CUST000000185303,647706,2,2000000113036,4,GBP,75,12%,48,web,
2025-01-04,2025-01-04 07:10:22,CUST000000185303,647706,3,2000000304359,1,GBP,252,19%,25,web,
2025-01-04,2025-01-04 07:10:22,CUST000000185303,647706,4,2000000316833,1,GBP,24,14%,2,web,
2025-01-04,2025-01-04 19:14:54,CUST000000101034,647707,1,2000000481869,1,INR,27263,0%,3272,web,
2025-01-04,2025-01-04 13:56:58,CUST000000024362,647708,1,2000000441245,Two,SGD,40,12%,13,app,
2025-01-04,2025-01-04 13:56:58,CUST000000024362,647708,2,2000000147246,1,SGD,80,10%,14,app,
2025-01-04,2025-01-04 17:37:53,CUST000000195463,647709,1,2000000476490,Two,USD,$16,6%,4,app,
2025-01-04,2025-01-04 10:57:40,CUST000000249836,647710,1,2000000225487,1,USD,$12,6%,2,web,
2025-01-04,2025-01-04 10:57:40,CUST000000249836,647710,2,2000000327327,Two,USD,$22,0%,6,web,
2025-01-04,2025-01-04 07:13:32,CUST000000089310,647711,1,2000000253725,Two,AUD,65,7%,15,web,
2025-01-04,2025-01-04 07:18:57,CUST000000173721,647712,1,2000000276922,Two,INR,5663,10%,1839,web,
2025-01-04,2025-01-04 05:34:16,CUST000000207128,647713,1,2000000441900,Two,AED,109,19%,22,app,SAVE50
2025-01-04,2025-01-04 02:35:53,CUST000000196489,647714,1,2000000169620,1,INR,211,0%,38,app,FEST20
2025-01-04,2025-01-04 01:07:05,CUST000000158377,647715,1,2000000247014,1,AED,546,11%,25,app,PRIME5
2025-01-04,2025-01-04 01:07:05,CUST000000158377,647715,2,2000000213705,3,AED,127,9%,63,app,PRIME5
2025-01-04,2025-01-04 23:29:53,CUST000000061072,647716,1,2000000235509,1,GBP,13,0%,2,web,
2025-01-04,2025-01-04 23:29:53,CUST000000061072,647716,2,2000000129983,Two,GBP,11,6%,3,web,
2025-01-04,2025-01-04 05:23:08,CUST000000293119,647717,1,2000000157740,1,INR,6834,6%,774,app,
2025-01-04,2025-01-04 05:23:08,CUST000000293119,647717,2,2000000360775,1,INR,3842,18%,158,app,
2025-01-04,2025-01-04 20:57:36,CUST000000250793,647718,1,2000000172187,1,GBP,368,5%,18,app,
2025-01-04,2025-01-04 05:43:20,CUST000000206248,647719,1,2000000081144,1,AED,118,6%,14,app,NEW10
2025-01-04,2025-01-04 22:34:43,CUST000000226022,647720,1,2000000135854,1,INR,73398,11%,11729,web,
2025-01-04,2025-01-04 08:26:23,CUST000000021560,647721,1,2000000169255,Two,INR,2229,22%,415,web,NEW10
2025-01-04,2025-01-04 08:26:23,CUST000000021560,647721,2,2000000343204,Two,INR,57791,14%,17929,web,NEW10
2025-01-04,2025-01-04 11:43:03,CUST000000114063,647722,1,2000000227962,Two,AUD,11,3%,3,web,
2025-01-04,2025-01-04 02:37:34,CUST000000111948,647723,1,2000000447384,1,INR,3354,0%,604,app,NEW10
2025-01-04,2025-01-04 00:11:54,CUST000000063501,647724,1,2000000102948,Two,INR,4295,3%,416,web,
2025-01-04,2025-01-04 00:11:54,CUST000000063501,647724,2,2000000428338,1,INR,830,15%,36,web,
2025-01-04,2025-01-04 11:59:55,CUST000000175372,647725,1,2000000368740,Two,INR,2461,1%,583,app,
2025-01-04,2025-01-04 15:25:45,CUST000000075383,647726,1,2000000344683,Two,INR,1101,1%,262,web,
2025-01-04,2025-01-04 17:11:32,CUST000000147387,647727,1,2000000154091,1,GBP,15,16%,2,web,PRIME5
2025-01-04,2025-01-04 04:44:12,CUST000000028849,647728,1,2000000087535,Two,GBP,338,14%,71,web,
2025-01-04,2025-01-04 04:44:12,CUST000000028849,647728,2,2000000243085,Two,GBP,15,4%,4,web,
2025-01-04,2025-01-04 04:44:12,CUST000000028849,647728,3,2000000086538,3,GBP,32,0%,5,web,
2025-01-04,2025-01-04 12:56:06,CUST000000076220,647729,1,2000000199351,1,GBP,382,22%,15,app,PRIME5
2025-01-04,2025-01-04 12:56:06,CUST000000076220,647729,2,2000000189840,1,GBP,34,13%,4,app,PRIME5
2025-01-04,2025-01-04 14:28:44,CUST000000073833,647730,1,2000000194943,1,INR,1094,8%,181,app,FEST20
2025-01-04,2025-01-04 18:24:29,CUST000000290667,647731,1,2000000059877,1,INR,16283,0%,815,app,PRIME5
2025-01-04,2025-01-04 19:05:03,CUST000000088435,647732,1,2000000270869,3,AUD,83,1%,45,app,
2025-01-04,2025-01-04 19:05:03,CUST000000088435,647732,2,2000000250823,1,AUD,15,15%,3,app,
2025-01-04,2025-01-04 03:53:54,CUST000000025988,647733,1,2000000360478,1,INR,774,13%,81,app,
2025-01-04,2025-01-04 03:53:54,CUST000000025988,647733,2,2000000328942,1,INR,187,6%,32,app,
2025-01-04,2025-01-04 04:54:53,CUST000000173800,647734,1,2000000143804,3,INR,3839,15%,488,web,
